item_id,variant,method,gold_count,correct_docs,misinfo_docs,noise_docs,misinfo_dominant,exact_set,set_precision,set_recall,set_f1,confidence,correct,prediction,gold
413,misinfo_dominant,dsmt_pcr6_provenance,3,2,3,3,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5610302916554339,0.0,physicist || chaplain || marine biologist,chaplain || naturalist and anatomist || physicist
414,original,majority_topk,3,6,2,2,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.875,0.0,1939 || 1872 || 1955,1939 || 1872 || 1953
414,original,relevance_topk,3,6,2,2,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8654434250764526,0.0,1939 || 1872 || 1955,1939 || 1872 || 1953
414,original,dst_global_top1,3,6,2,2,0,0.0,1.0,0.3333333333333333,0.5,0.5546466991027985,0.0,1939,1939 || 1872 || 1953
414,original,dst_global_topk,3,6,2,2,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9664888630986921,0.0,1939 || 1872 || 1955,1939 || 1872 || 1953
414,original,dst_factorized,3,6,2,2,0,1.0,1.0,1.0,1.0,0.9418689050705165,1.0,1939 || 1872 || 1953,1939 || 1872 || 1953
414,original,dst_factorized_provenance,3,6,2,2,0,1.0,1.0,1.0,1.0,0.9418689050705165,1.0,1939 || 1872 || 1953,1939 || 1872 || 1953
414,original,dsmt_pcr6_factorized,3,6,2,2,0,1.0,1.0,1.0,1.0,0.8419413835154463,1.0,1939 || 1872 || 1953,1939 || 1872 || 1953
414,original,dsmt_pcr6_provenance,3,6,2,2,0,1.0,1.0,1.0,1.0,0.8419413835154463,1.0,1939 || 1872 || 1953,1939 || 1872 || 1953
414,duplicate_misinfo_x3,majority_topk,3,6,8,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9285714285714286,0.0,1955 || 1939 || 1872,1939 || 1872 || 1953
414,duplicate_misinfo_x3,relevance_topk,3,6,8,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9213583556747095,0.0,1955 || 1939 || 1872,1939 || 1872 || 1953
414,duplicate_misinfo_x3,dst_global_top1,3,6,8,2,1,0.0,0.0,0.0,0.0,0.9995040172199106,0.0,1955,1939 || 1872 || 1953
414,duplicate_misinfo_x3,dst_global_topk,3,6,8,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9999813608443529,0.0,1955 || 1939 || 1872,1939 || 1872 || 1953
414,duplicate_misinfo_x3,dst_factorized,3,6,8,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9998969324170469,0.0,1955 || 1872 || 1953,1939 || 1872 || 1953
414,duplicate_misinfo_x3,dst_factorized_provenance,3,6,8,2,1,1.0,1.0,1.0,1.0,0.9418689050705165,1.0,1939 || 1872 || 1953,1939 || 1872 || 1953
414,duplicate_misinfo_x3,dsmt_pcr6_factorized,3,6,8,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8897172468136141,0.0,1955 || 1872 || 1953,1939 || 1872 || 1953
414,duplicate_misinfo_x3,dsmt_pcr6_provenance,3,6,8,2,1,1.0,1.0,1.0,1.0,0.8338400220114215,1.0,1939 || 1872 || 1953,1939 || 1872 || 1953
414,misinfo_dominant,majority_topk,3,3,6,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.0,1955 || 1872 || 1939,1939 || 1872 || 1953
414,misinfo_dominant,relevance_topk,3,3,6,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.879286694101509,0.0,1955 || 1872 || 1939,1939 || 1872 || 1953
414,misinfo_dominant,dst_global_top1,3,3,6,2,1,0.0,0.0,0.0,0.0,0.9985891721022568,0.0,1955,1939 || 1872 || 1953
414,misinfo_dominant,dst_global_topk,3,3,6,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9995297240340857,0.0,1955 || 1953 || 1872,1939 || 1872 || 1953
414,misinfo_dominant,dst_factorized,3,3,6,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.999837899788385,0.0,1955 || 1872 || 1953,1939 || 1872 || 1953
414,misinfo_dominant,dst_factorized_provenance,3,3,6,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9124241702158914,0.0,1955 || 1872 || 1953,1939 || 1872 || 1953
414,misinfo_dominant,dsmt_pcr6_factorized,3,3,6,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9302885562714595,0.0,1955 || 1872 || 1953,1939 || 1872 || 1953
414,misinfo_dominant,dsmt_pcr6_provenance,3,3,6,2,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8265517118026587,0.0,1955 || 1872 || 1953,1939 || 1872 || 1953
415,original,majority_topk,3,5,1,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,original,relevance_topk,3,5,1,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,original,dst_global_top1,3,5,1,1,0,0.0,1.0,0.3333333333333333,0.5,0.9258504835905054,0.0,american football,american football || baseball || powerlifting
415,original,dst_global_topk,3,5,1,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0000000000000002,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,original,dst_factorized,3,5,1,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25516983029797474,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,original,dst_factorized_provenance,3,5,1,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25516983029797474,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,original,dsmt_pcr6_factorized,3,5,1,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.48208206484426697,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,original,dsmt_pcr6_provenance,3,5,1,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.48208206484426697,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,duplicate_misinfo_x3,majority_topk,3,5,4,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,american football || basketball || baseball,american football || baseball || powerlifting
415,duplicate_misinfo_x3,relevance_topk,3,5,4,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,basketball || american football || baseball,american football || baseball || powerlifting
415,duplicate_misinfo_x3,dst_global_top1,3,5,4,1,0,0.0,0.0,0.0,0.0,0.6626705504711646,0.0,basketball,american football || baseball || powerlifting
415,duplicate_misinfo_x3,dst_global_topk,3,5,4,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,basketball || american football || baseball,american football || baseball || powerlifting
415,duplicate_misinfo_x3,dst_factorized,3,5,4,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2540407318134688,0.0,american football || basketball || baseball,american football || baseball || powerlifting
415,duplicate_misinfo_x3,dst_factorized_provenance,3,5,4,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2551698302979747,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,duplicate_misinfo_x3,dsmt_pcr6_factorized,3,5,4,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5055948052351824,0.0,american football || basketball || baseball,american football || baseball || powerlifting
415,duplicate_misinfo_x3,dsmt_pcr6_provenance,3,5,4,1,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.499883579497441,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,misinfo_dominant,majority_topk,3,2,3,1,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,basketball || american football || baseball,american football || baseball || powerlifting
415,misinfo_dominant,relevance_topk,3,2,3,1,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,basketball || baseball || american football,american football || baseball || powerlifting
415,misinfo_dominant,dst_global_top1,3,2,3,1,1,0.0,0.0,0.0,0.0,0.8455446320277444,0.0,basketball,american football || baseball || powerlifting
415,misinfo_dominant,dst_global_topk,3,2,3,1,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,basketball || baseball || american football,american football || baseball || powerlifting
415,misinfo_dominant,dst_factorized,3,2,3,1,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4268572784130455,0.0,american football || basketball || baseball,american football || baseball || powerlifting
415,misinfo_dominant,dst_factorized_provenance,3,2,3,1,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5278480083439189,0.0,american football || baseball || basketball,american football || baseball || powerlifting
415,misinfo_dominant,dsmt_pcr6_factorized,3,2,3,1,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5513627006058666,0.0,american football || basketball || baseball,american football || baseball || powerlifting
415,misinfo_dominant,dsmt_pcr6_provenance,3,2,3,1,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5444403711146926,0.0,american football || baseball || basketball,american football || baseball || powerlifting
416,original,majority_topk,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,19 january 1871 || 1998 || september 24 1936,september 24 1936 || 1998 || 19 january 1871
416,original,relevance_topk,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1998 || 19 january 1871 || september 24 1936,september 24 1936 || 1998 || 19 january 1871
416,original,dst_global_top1,3,7,0,2,0,0.0,1.0,0.3333333333333333,0.5,0.6903685664994172,0.0,1998,september 24 1936 || 1998 || 19 january 1871
416,original,dst_global_topk,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1998 || 19 january 1871 || september 24 1936,september 24 1936 || 1998 || 19 january 1871
416,original,dst_factorized,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,original,dst_factorized_provenance,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,original,dsmt_pcr6_factorized,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,original,dsmt_pcr6_provenance,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,duplicate_misinfo_x3,majority_topk,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,19 january 1871 || 1998 || september 24 1936,september 24 1936 || 1998 || 19 january 1871
416,duplicate_misinfo_x3,relevance_topk,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1998 || 19 january 1871 || september 24 1936,september 24 1936 || 1998 || 19 january 1871
416,duplicate_misinfo_x3,dst_global_top1,3,7,0,2,0,0.0,1.0,0.3333333333333333,0.5,0.6903685664994172,0.0,1998,september 24 1936 || 1998 || 19 january 1871
416,duplicate_misinfo_x3,dst_global_topk,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1998 || 19 january 1871 || september 24 1936,september 24 1936 || 1998 || 19 january 1871
416,duplicate_misinfo_x3,dst_factorized,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,duplicate_misinfo_x3,dst_factorized_provenance,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,duplicate_misinfo_x3,dsmt_pcr6_factorized,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,duplicate_misinfo_x3,dsmt_pcr6_provenance,3,7,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,misinfo_dominant,majority_topk,3,3,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,19 january 1871 || 1998 || september 24 1936,september 24 1936 || 1998 || 19 january 1871
416,misinfo_dominant,relevance_topk,3,3,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,19 january 1871 || september 24 1936 || 1998,september 24 1936 || 1998 || 19 january 1871
416,misinfo_dominant,dst_global_top1,3,3,0,2,0,0.0,1.0,0.3333333333333333,0.5,0.5794635909052386,0.0,19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,misinfo_dominant,dst_global_topk,3,3,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,19 january 1871 || september 24 1936 || 1998,september 24 1936 || 1998 || 19 january 1871
416,misinfo_dominant,dst_factorized,3,3,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,misinfo_dominant,dst_factorized_provenance,3,3,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,misinfo_dominant,dsmt_pcr6_factorized,3,3,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
416,misinfo_dominant,dsmt_pcr6_provenance,3,3,0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,september 24 1936 || 1998 || 19 january 1871,september 24 1936 || 1998 || 19 january 1871
417,original,majority_topk,3,7,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,3 168 || 178 people || 3 102,3 168 || 3 102 || 178 people
417,original,relevance_topk,3,7,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,original,dst_global_top1,3,7,0,1,0,0.0,1.0,0.3333333333333333,0.5,0.7059672861731668,0.0,3 168,3 168 || 3 102 || 178 people
417,original,dst_global_topk,3,7,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,original,dst_factorized,3,7,0,1,0,1.0,1.0,1.0,1.0,0.3678948119314754,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,original,dst_factorized_provenance,3,7,0,1,0,1.0,1.0,1.0,1.0,0.3678948119314754,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,original,dsmt_pcr6_factorized,3,7,0,1,0,1.0,1.0,1.0,1.0,0.5352755923208156,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,original,dsmt_pcr6_provenance,3,7,0,1,0,1.0,1.0,1.0,1.0,0.5352755923208156,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,duplicate_misinfo_x3,majority_topk,3,7,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,3 168 || 178 people || 3 102,3 168 || 3 102 || 178 people
417,duplicate_misinfo_x3,relevance_topk,3,7,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,duplicate_misinfo_x3,dst_global_top1,3,7,0,1,0,0.0,1.0,0.3333333333333333,0.5,0.7059672861731668,0.0,3 168,3 168 || 3 102 || 178 people
417,duplicate_misinfo_x3,dst_global_topk,3,7,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,duplicate_misinfo_x3,dst_factorized,3,7,0,1,0,1.0,1.0,1.0,1.0,0.3678948119314754,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,duplicate_misinfo_x3,dst_factorized_provenance,3,7,0,1,0,1.0,1.0,1.0,1.0,0.3678948119314754,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,duplicate_misinfo_x3,dsmt_pcr6_factorized,3,7,0,1,0,1.0,1.0,1.0,1.0,0.5352755923208156,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,duplicate_misinfo_x3,dsmt_pcr6_provenance,3,7,0,1,0,1.0,1.0,1.0,1.0,0.5352755923208156,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,misinfo_dominant,majority_topk,3,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,178 people || 3 102 || 3 168,3 168 || 3 102 || 178 people
417,misinfo_dominant,relevance_topk,3,3,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,misinfo_dominant,dst_global_top1,3,3,0,1,0,0.0,1.0,0.3333333333333333,0.5,0.4871631657118609,0.0,3 168,3 168 || 3 102 || 178 people
417,misinfo_dominant,dst_global_topk,3,3,0,1,0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,misinfo_dominant,dst_factorized,3,3,0,1,0,1.0,1.0,1.0,1.0,0.4893731747425233,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,misinfo_dominant,dst_factorized_provenance,3,3,0,1,0,1.0,1.0,1.0,1.0,0.4893731747425233,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,misinfo_dominant,dsmt_pcr6_factorized,3,3,0,1,0,1.0,1.0,1.0,1.0,0.539096190430133,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
417,misinfo_dominant,dsmt_pcr6_provenance,3,3,0,1,0,1.0,1.0,1.0,1.0,0.539096190430133,1.0,3 168 || 3 102 || 178 people,3 168 || 3 102 || 178 people
418,original,majority_topk,3,6,1,3,0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,2 100 || 4 843 || 2 070,2 100 || 4 843 || 2 070
418,original,relevance_topk,3,6,1,3,0,1.0,1.0,1.0,1.0,0.8271446862996158,1.0,2 100 || 4 843 || 2 070,2 100 || 4 843 || 2 070
418,original,dst_global_top1,3,6,1,3,0,0.0,1.0,0.3333333333333333,0.5,0.8974729910205868,0.0,2 100,2 100 || 4 843 || 2 070
418,original,dst_global_topk,3,6,1,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9808017254440791,0.0,2 100 || 2 070 || 5 000,2 100 || 4 843 || 2 070
418,original,dst_factorized,3,6,1,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33908874772469166,0.0,2 100 || 2 070 || 5 000,2 100 || 4 843 || 2 070
418,original,dst_factorized_provenance,3,6,1,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33908874772469166,0.0,2 100 || 2 070 || 5 000,2 100 || 4 843 || 2 070
418,original,dsmt_pcr6_factorized,3,6,1,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4772362057946286,0.0,2 100 || 2 070 || 5 000,2 100 || 4 843 || 2 070
418,original,dsmt_pcr6_provenance,3,6,1,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4772362057946286,0.0,2 100 || 2 070 || 5 000,2 100 || 4 843 || 2 070
418,duplicate_misinfo_x3,majority_topk,3,6,4,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,0.0,5 000 || 2 100 || 4 843,2 100 || 4 843 || 2 070
418,duplicate_misinfo_x3,relevance_topk,3,6,4,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8861720067453627,0.0,5 000 || 2 100 || 4 843,2 100 || 4 843 || 2 070
418,duplicate_misinfo_x3,dst_global_top1,3,6,4,3,0,0.0,0.0,0.0,0.0,0.9791654918817079,0.0,5 000,2 100 || 4 843 || 2 070
418,duplicate_misinfo_x3,dst_global_topk,3,6,4,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9995826236723258,0.0,5 000 || 2 100 || 2 070,2 100 || 4 843 || 2 070
418,duplicate_misinfo_x3,dst_factorized,3,6,4,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2674093244935569,0.0,5 000 || 2 070 || 2 100,2 100 || 4 843 || 2 070
418,duplicate_misinfo_x3,dst_factorized_provenance,3,6,4,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33908874772469166,0.0,2 100 || 2 070 || 5 000,2 100 || 4 843 || 2 070
418,duplicate_misinfo_x3,dsmt_pcr6_factorized,3,6,4,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.534285491163514,0.0,5 000 || 2 070 || 2 100,2 100 || 4 843 || 2 070
418,duplicate_misinfo_x3,dsmt_pcr6_provenance,3,6,4,3,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4693991180771325,0.0,2 100 || 2 070 || 5 000,2 100 || 4 843 || 2 070
418,misinfo_dominant,majority_topk,3,3,3,3,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.0,5 000 || 2 070 || 2 100,2 100 || 4 843 || 2 070
418,misinfo_dominant,relevance_topk,3,3,3,3,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8905013192612137,0.0,5 000 || 2 070 || 2 100,2 100 || 4 843 || 2 070
418,misinfo_dominant,dst_global_top1,3,3,3,3,1,0.0,0.0,0.0,0.0,0.9803884959510317,0.0,5 000,2 100 || 4 843 || 2 070
418,misinfo_dominant,dst_global_topk,3,3,3,3,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9985392962263323,0.0,5 000 || 2 100 || 2 070,2 100 || 4 843 || 2 070
418,misinfo_dominant,dst_factorized,3,3,3,3,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.20783437019166626,0.0,5 000 || 2 070 || 2 100,2 100 || 4 843 || 2 070
418,misinfo_dominant,dst_factorized_provenance,3,3,3,3,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5264348878390729,0.0,2 100 || 2 070 || 5 000,2 100 || 4 843 || 2 070
418,misinfo_dominant,dsmt_pcr6_factorized,3,3,3,3,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5015007752776385,0.0,5 000 || 2 070 || 2 100,2 100 || 4 843 || 2 070
418,misinfo_dominant,dsmt_pcr6_provenance,3,3,3,3,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4864145067091931,0.0,5 000 || 2 070 || 2 100,2 100 || 4 843 || 2 070
419,original,majority_topk,3,6,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,giorgio serafini || ng see yuen || chukiat sakveerakul,chukiat sakveerakul || ng see yuen || giorgio serafini
419,original,relevance_topk,3,6,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,giorgio serafini || ng see yuen || chukiat sakveerakul,chukiat sakveerakul || ng see yuen || giorgio serafini
419,original,dst_global_top1,3,6,0,0,0,0.0,1.0,0.3333333333333333,0.5,0.5972353441137525,0.0,ng see yuen,chukiat sakveerakul || ng see yuen || giorgio serafini
419,original,dst_global_topk,3,6,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,ng see yuen || giorgio serafini || chukiat sakveerakul,chukiat sakveerakul || ng see yuen || giorgio serafini
419,original,dst_factorized,3,6,0,0,0,1.0,1.0,1.0,1.0,0.8660487277061487,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,original,dst_factorized_provenance,3,6,0,0,0,1.0,1.0,1.0,1.0,0.8660487277061487,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,original,dsmt_pcr6_factorized,3,6,0,0,0,1.0,1.0,1.0,1.0,0.8302193018260416,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,original,dsmt_pcr6_provenance,3,6,0,0,0,1.0,1.0,1.0,1.0,0.8302193018260416,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,duplicate_misinfo_x3,majority_topk,3,6,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,giorgio serafini || ng see yuen || chukiat sakveerakul,chukiat sakveerakul || ng see yuen || giorgio serafini
419,duplicate_misinfo_x3,relevance_topk,3,6,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,giorgio serafini || ng see yuen || chukiat sakveerakul,chukiat sakveerakul || ng see yuen || giorgio serafini
419,duplicate_misinfo_x3,dst_global_top1,3,6,0,0,0,0.0,1.0,0.3333333333333333,0.5,0.5972353441137525,0.0,ng see yuen,chukiat sakveerakul || ng see yuen || giorgio serafini
419,duplicate_misinfo_x3,dst_global_topk,3,6,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,ng see yuen || giorgio serafini || chukiat sakveerakul,chukiat sakveerakul || ng see yuen || giorgio serafini
419,duplicate_misinfo_x3,dst_factorized,3,6,0,0,0,1.0,1.0,1.0,1.0,0.8660487277061487,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,duplicate_misinfo_x3,dst_factorized_provenance,3,6,0,0,0,1.0,1.0,1.0,1.0,0.8660487277061487,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,duplicate_misinfo_x3,dsmt_pcr6_factorized,3,6,0,0,0,1.0,1.0,1.0,1.0,0.8302193018260416,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,duplicate_misinfo_x3,dsmt_pcr6_provenance,3,6,0,0,0,1.0,1.0,1.0,1.0,0.8302193018260416,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,misinfo_dominant,majority_topk,3,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,chukiat sakveerakul || giorgio serafini || ng see yuen,chukiat sakveerakul || ng see yuen || giorgio serafini
419,misinfo_dominant,relevance_topk,3,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,chukiat sakveerakul || giorgio serafini || ng see yuen,chukiat sakveerakul || ng see yuen || giorgio serafini
419,misinfo_dominant,dst_global_top1,3,3,0,0,0,0.0,1.0,0.3333333333333333,0.5,0.33333333333333337,0.0,giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,misinfo_dominant,dst_global_topk,3,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,giorgio serafini || chukiat sakveerakul || ng see yuen,chukiat sakveerakul || ng see yuen || giorgio serafini
419,misinfo_dominant,dst_factorized,3,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,misinfo_dominant,dst_factorized_provenance,3,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,misinfo_dominant,dsmt_pcr6_factorized,3,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
419,misinfo_dominant,dsmt_pcr6_provenance,3,3,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,chukiat sakveerakul || ng see yuen || giorgio serafini,chukiat sakveerakul || ng see yuen || giorgio serafini
