item_id,condition,rule,decision,truth,prediction,correct,brier
845,near_vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
845,near_vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
845,near_vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
845,near_vacuous_source_injection,pcr6,betp,a1,a1,1,0.4448766268234672
845,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.25343210797378657
845,near_vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
845,near_vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
845,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
845,near_vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.3182084645175839
845,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.30321760693445743
845,near_vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
845,near_vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
845,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
846,independent_clean,dempster,betp,a4,a4,1,1.1801335534238146e-05
846,independent_clean,dempster,dsmp_epsilon_0.001,a4,a4,1,6.983804718495294e-11
846,independent_clean,dempster,max_belief,a4,a4,1,nan
846,independent_clean,dempster,max_plausibility,a4,a4,1,nan
846,independent_clean,dempster,min_belief_interval_distance,a4,a4,1,nan
846,independent_clean,pcr6,betp,a4,a4,1,1.1801335534238146e-05
846,independent_clean,pcr6,dsmp_epsilon_0.001,a4,a4,1,6.983804718495294e-11
846,independent_clean,pcr6,max_belief,a4,a4,1,nan
846,independent_clean,pcr6,max_plausibility,a4,a4,1,nan
846,independent_clean,pcr6,min_belief_interval_distance,a4,a4,1,nan
846,independent_clean,pcr6_plus,betp,a4,a4,1,1.1801335534238146e-05
846,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,6.983804718495294e-11
846,independent_clean,pcr6_plus,max_belief,a4,a4,1,nan
846,independent_clean,pcr6_plus,max_plausibility,a4,a4,1,nan
846,independent_clean,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
846,partial_ignorance_conflict,dempster,betp,a4,a4,1,0.11501828940169076
846,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a4,a4,1,0.10535625639799168
846,partial_ignorance_conflict,dempster,max_belief,a4,a4,1,nan
846,partial_ignorance_conflict,dempster,max_plausibility,a4,a4,1,nan
846,partial_ignorance_conflict,dempster,min_belief_interval_distance,a4,a4,1,nan
846,partial_ignorance_conflict,pcr6,betp,a4,a4,1,0.2781921977352902
846,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.18593614785823617
846,partial_ignorance_conflict,pcr6,max_belief,a4,a4,1,nan
846,partial_ignorance_conflict,pcr6,max_plausibility,a4,a4,1,nan
846,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a4,a4,1,nan
846,partial_ignorance_conflict,pcr6_plus,betp,a4,a4,1,0.22318215797358004
846,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.2149092006263872
846,partial_ignorance_conflict,pcr6_plus,max_belief,a4,a4,1,nan
846,partial_ignorance_conflict,pcr6_plus,max_plausibility,a4,a4,1,nan
846,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
846,vacuous_source_injection,dempster,betp,a4,a4,1,0.11501828940169076
846,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.10535625639799168
846,vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
846,vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
846,vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
846,vacuous_source_injection,pcr6,betp,a4,a4,1,0.37362279402443477
846,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.15371038614752647
846,vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
846,vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
846,vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
846,vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.22318215797358004
846,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.2149092006263872
846,vacuous_source_injection,pcr6_plus,max_belief,a4,a4,1,nan
846,vacuous_source_injection,pcr6_plus,max_plausibility,a4,a4,1,nan
846,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
846,near_vacuous_source_injection,dempster,betp,a4,a4,1,0.11543267793989898
846,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.10574314979464117
846,near_vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
846,near_vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
846,near_vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
846,near_vacuous_source_injection,pcr6,betp,a4,a4,1,0.36736903984407
846,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.15679989070888517
846,near_vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
846,near_vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
846,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
846,near_vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.22384633990845154
846,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.2154503308750348
846,near_vacuous_source_injection,pcr6_plus,max_belief,a4,a4,1,nan
846,near_vacuous_source_injection,pcr6_plus,max_plausibility,a4,a4,1,nan
846,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
847,independent_clean,dempster,betp,a1,a1,1,3.740000180933964e-05
847,independent_clean,dempster,dsmp_epsilon_0.001,a1,a1,1,2.2218380978838736e-10
847,independent_clean,dempster,max_belief,a1,a1,1,nan
847,independent_clean,dempster,max_plausibility,a1,a1,1,nan
847,independent_clean,dempster,min_belief_interval_distance,a1,a1,1,nan
847,independent_clean,pcr6,betp,a1,a1,1,3.740000180933964e-05
847,independent_clean,pcr6,dsmp_epsilon_0.001,a1,a1,1,2.2218380978838736e-10
847,independent_clean,pcr6,max_belief,a1,a1,1,nan
847,independent_clean,pcr6,max_plausibility,a1,a1,1,nan
847,independent_clean,pcr6,min_belief_interval_distance,a1,a1,1,nan
847,independent_clean,pcr6_plus,betp,a1,a1,1,3.740000180933964e-05
847,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,2.2218380978838736e-10
847,independent_clean,pcr6_plus,max_belief,a1,a1,1,nan
847,independent_clean,pcr6_plus,max_plausibility,a1,a1,1,nan
847,independent_clean,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
847,partial_ignorance_conflict,dempster,betp,a1,a1,1,0.17614951525810418
847,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a1,a1,1,0.16100871516728146
847,partial_ignorance_conflict,dempster,max_belief,a1,a1,1,nan
847,partial_ignorance_conflict,dempster,max_plausibility,a1,a1,1,nan
847,partial_ignorance_conflict,dempster,min_belief_interval_distance,a1,a1,1,nan
847,partial_ignorance_conflict,pcr6,betp,a1,a1,1,0.32363953043762955
847,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.2184045730646726
847,partial_ignorance_conflict,pcr6,max_belief,a1,a1,1,nan
847,partial_ignorance_conflict,pcr6,max_plausibility,a1,a1,1,nan
847,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a1,a1,1,nan
847,partial_ignorance_conflict,pcr6_plus,betp,a1,a1,1,0.2698469850258425
847,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.24688329838944428
847,partial_ignorance_conflict,pcr6_plus,max_belief,a1,a1,1,nan
847,partial_ignorance_conflict,pcr6_plus,max_plausibility,a1,a1,1,nan
847,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
847,vacuous_source_injection,dempster,betp,a1,a1,1,0.17614951525810418
847,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.16100871516728146
847,vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
847,vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
847,vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
847,vacuous_source_injection,pcr6,betp,a1,a1,1,0.4163498890111161
847,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.1878409602126761
847,vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
847,vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
847,vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
847,vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.2698469850258425
847,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.24688329838944428
847,vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
847,vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
847,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
847,near_vacuous_source_injection,dempster,betp,a1,a1,1,0.17657071405624236
847,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.1614229020179389
847,near_vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
847,near_vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
847,near_vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
847,near_vacuous_source_injection,pcr6,betp,a1,a1,1,0.4099939352143237
847,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.1907895749168802
847,near_vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
847,near_vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
847,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
847,near_vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.2705134070332317
847,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.2474692326853458
847,near_vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
847,near_vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
847,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
848,independent_clean,dempster,betp,a4,a4,1,6.341453915969078e-05
848,independent_clean,dempster,dsmp_epsilon_0.001,a4,a4,1,4.478613585998118e-10
848,independent_clean,dempster,max_belief,a4,a4,1,nan
848,independent_clean,dempster,max_plausibility,a4,a4,1,nan
848,independent_clean,dempster,min_belief_interval_distance,a4,a4,1,nan
848,independent_clean,pcr6,betp,a4,a4,1,6.341453915969078e-05
848,independent_clean,pcr6,dsmp_epsilon_0.001,a4,a4,1,4.478613585998118e-10
848,independent_clean,pcr6,max_belief,a4,a4,1,nan
848,independent_clean,pcr6,max_plausibility,a4,a4,1,nan
848,independent_clean,pcr6,min_belief_interval_distance,a4,a4,1,nan
848,independent_clean,pcr6_plus,betp,a4,a4,1,6.341453915969078e-05
848,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,4.478613585998118e-10
848,independent_clean,pcr6_plus,max_belief,a4,a4,1,nan
848,independent_clean,pcr6_plus,max_plausibility,a4,a4,1,nan
848,independent_clean,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
848,partial_ignorance_conflict,dempster,betp,a4,a4,1,0.21155390253674988
848,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a4,a4,1,0.20557748360106654
848,partial_ignorance_conflict,dempster,max_belief,a4,a4,1,nan
848,partial_ignorance_conflict,dempster,max_plausibility,a4,a4,1,nan
848,partial_ignorance_conflict,dempster,min_belief_interval_distance,a4,a4,1,nan
848,partial_ignorance_conflict,pcr6,betp,a4,a4,1,0.33589643067220676
848,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.27016760866260936
848,partial_ignorance_conflict,pcr6,max_belief,a4,a4,1,nan
848,partial_ignorance_conflict,pcr6,max_plausibility,a4,a4,1,nan
848,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a4,a4,1,nan
848,partial_ignorance_conflict,pcr6_plus,betp,a4,a4,1,0.292482247297264
848,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.3007718986981815
848,partial_ignorance_conflict,pcr6_plus,max_belief,a4,a4,1,nan
848,partial_ignorance_conflict,pcr6_plus,max_plausibility,a4,a4,1,nan
848,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
848,vacuous_source_injection,dempster,betp,a4,a4,1,0.21155390253674988
848,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.20557748360106654
848,vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
848,vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
848,vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
848,vacuous_source_injection,pcr6,betp,a4,a4,1,0.42313628359734756
848,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.23127554719089122
848,vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
848,vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
848,vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
848,vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.292482247297264
848,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.3007718986981815
848,vacuous_source_injection,pcr6_plus,max_belief,a4,a4,1,nan
848,vacuous_source_injection,pcr6_plus,max_plausibility,a4,a4,1,nan
848,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
848,near_vacuous_source_injection,dempster,betp,a4,a4,1,0.21189053500029592
848,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.2058979062539682
848,near_vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
848,near_vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
848,near_vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
848,near_vacuous_source_injection,pcr6,betp,a4,a4,1,0.4166374273281719
848,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.23458955147047367
848,near_vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
848,near_vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
848,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
848,near_vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.29295207729320444
848,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.30121517118721647
848,near_vacuous_source_injection,pcr6_plus,max_belief,a4,a4,1,nan
848,near_vacuous_source_injection,pcr6_plus,max_plausibility,a4,a4,1,nan
848,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
849,independent_clean,dempster,betp,a1,a1,1,2.722526130188549e-05
849,independent_clean,dempster,dsmp_epsilon_0.001,a1,a1,1,1.8377676482667172e-10
849,independent_clean,dempster,max_belief,a1,a1,1,nan
849,independent_clean,dempster,max_plausibility,a1,a1,1,nan
849,independent_clean,dempster,min_belief_interval_distance,a1,a1,1,nan
849,independent_clean,pcr6,betp,a1,a1,1,2.722526130188549e-05
849,independent_clean,pcr6,dsmp_epsilon_0.001,a1,a1,1,1.8377676482667172e-10
849,independent_clean,pcr6,max_belief,a1,a1,1,nan
849,independent_clean,pcr6,max_plausibility,a1,a1,1,nan
849,independent_clean,pcr6,min_belief_interval_distance,a1,a1,1,nan
849,independent_clean,pcr6_plus,betp,a1,a1,1,2.722526130188549e-05
849,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,1.8377676482667172e-10
849,independent_clean,pcr6_plus,max_belief,a1,a1,1,nan
849,independent_clean,pcr6_plus,max_plausibility,a1,a1,1,nan
849,independent_clean,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
849,partial_ignorance_conflict,dempster,betp,a1,a1,1,0.04666116762406338
849,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a1,a1,1,0.042896684409869164
849,partial_ignorance_conflict,dempster,max_belief,a1,a1,1,nan
849,partial_ignorance_conflict,dempster,max_plausibility,a1,a1,1,nan
849,partial_ignorance_conflict,dempster,min_belief_interval_distance,a1,a1,1,nan
849,partial_ignorance_conflict,pcr6,betp,a1,a1,1,0.24970729457856528
849,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.18317934178594353
849,partial_ignorance_conflict,pcr6,max_belief,a1,a1,1,nan
849,partial_ignorance_conflict,pcr6,max_plausibility,a1,a1,1,nan
849,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a1,a1,1,nan
849,partial_ignorance_conflict,pcr6_plus,betp,a1,a1,1,0.20400235475830064
849,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.20074405747240004
849,partial_ignorance_conflict,pcr6_plus,max_belief,a1,a1,1,nan
849,partial_ignorance_conflict,pcr6_plus,max_plausibility,a1,a1,1,nan
849,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
849,vacuous_source_injection,dempster,betp,a1,a1,1,0.04666116762406338
849,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.042896684409869164
849,vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
849,vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
849,vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
849,vacuous_source_injection,pcr6,betp,a1,a1,1,0.3415443541345175
849,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.15417088190211378
849,vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
849,vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
849,vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
849,vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.20400235475830064
849,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.20074405747240004
849,vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
849,vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
849,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
849,near_vacuous_source_injection,dempster,betp,a1,a1,1,0.046777863282593604
849,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.04300523530715478
849,near_vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
849,near_vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
849,near_vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
849,near_vacuous_source_injection,pcr6,betp,a1,a1,1,0.3352030831699484
849,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.15740870878261734
849,near_vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
849,near_vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
849,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
849,near_vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.20459220363499014
849,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.20114745439885964
849,near_vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
849,near_vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
849,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
850,independent_clean,dempster,betp,a4,a4,1,4.861802393521514e-05
850,independent_clean,dempster,dsmp_epsilon_0.001,a4,a4,1,3.0508078821749495e-10
850,independent_clean,dempster,max_belief,a4,a4,1,nan
850,independent_clean,dempster,max_plausibility,a4,a4,1,nan
850,independent_clean,dempster,min_belief_interval_distance,a4,a4,1,nan
850,independent_clean,pcr6,betp,a4,a4,1,4.861802393521514e-05
850,independent_clean,pcr6,dsmp_epsilon_0.001,a4,a4,1,3.0508078821749495e-10
850,independent_clean,pcr6,max_belief,a4,a4,1,nan
850,independent_clean,pcr6,max_plausibility,a4,a4,1,nan
850,independent_clean,pcr6,min_belief_interval_distance,a4,a4,1,nan
850,independent_clean,pcr6_plus,betp,a4,a4,1,4.861802393521514e-05
850,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,3.0508078821749495e-10
850,independent_clean,pcr6_plus,max_belief,a4,a4,1,nan
850,independent_clean,pcr6_plus,max_plausibility,a4,a4,1,nan
850,independent_clean,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
850,partial_ignorance_conflict,dempster,betp,a4,a4,1,0.22450963456962983
850,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a4,a4,1,0.22343544465655796
850,partial_ignorance_conflict,dempster,max_belief,a4,a4,1,nan
850,partial_ignorance_conflict,dempster,max_plausibility,a4,a4,1,nan
850,partial_ignorance_conflict,dempster,min_belief_interval_distance,a4,a4,1,nan
850,partial_ignorance_conflict,pcr6,betp,a4,a4,1,0.33790281970429503
850,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.2514203068261887
850,partial_ignorance_conflict,pcr6,max_belief,a4,a4,1,nan
850,partial_ignorance_conflict,pcr6,max_plausibility,a4,a4,1,nan
850,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a4,a4,1,nan
850,partial_ignorance_conflict,pcr6_plus,betp,a4,a4,1,0.2940088837422114
850,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.27222616331902005
850,partial_ignorance_conflict,pcr6_plus,max_belief,a4,a4,1,nan
850,partial_ignorance_conflict,pcr6_plus,max_plausibility,a4,a4,1,nan
850,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
850,vacuous_source_injection,dempster,betp,a4,a4,1,0.22450963456962983
850,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.22343544465655796
850,vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
850,vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
850,vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
850,vacuous_source_injection,pcr6,betp,a4,a4,1,0.4304881624755885
850,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.21906794912114053
850,vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
850,vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
850,vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
850,vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.2940088837422114
850,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.27222616331902005
850,vacuous_source_injection,pcr6_plus,max_belief,a4,a4,1,nan
850,vacuous_source_injection,pcr6_plus,max_plausibility,a4,a4,1,nan
850,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
850,near_vacuous_source_injection,dempster,betp,a4,a4,1,0.22459725268868974
850,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.22351931395698232
850,near_vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
850,near_vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
850,near_vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
850,near_vacuous_source_injection,pcr6,betp,a4,a4,1,0.42336421820638814
850,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.22174685039229564
850,near_vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
850,near_vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
850,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
850,near_vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.29449008617710515
850,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.27248408475893227
850,near_vacuous_source_injection,pcr6_plus,max_belief,a4,a4,1,nan
850,near_vacuous_source_injection,pcr6_plus,max_plausibility,a4,a4,1,nan
850,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
851,independent_clean,dempster,betp,a4,a4,1,1.6775048995371543e-05
851,independent_clean,dempster,dsmp_epsilon_0.001,a4,a4,1,1.0247949827739804e-10
851,independent_clean,dempster,max_belief,a4,a4,1,nan
851,independent_clean,dempster,max_plausibility,a4,a4,1,nan
851,independent_clean,dempster,min_belief_interval_distance,a4,a4,1,nan
851,independent_clean,pcr6,betp,a4,a4,1,1.6775048995371543e-05
851,independent_clean,pcr6,dsmp_epsilon_0.001,a4,a4,1,1.0247949827739804e-10
851,independent_clean,pcr6,max_belief,a4,a4,1,nan
851,independent_clean,pcr6,max_plausibility,a4,a4,1,nan
851,independent_clean,pcr6,min_belief_interval_distance,a4,a4,1,nan
851,independent_clean,pcr6_plus,betp,a4,a4,1,1.6775048995371543e-05
851,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,1.0247949827739804e-10
851,independent_clean,pcr6_plus,max_belief,a4,a4,1,nan
851,independent_clean,pcr6_plus,max_plausibility,a4,a4,1,nan
851,independent_clean,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
851,partial_ignorance_conflict,dempster,betp,a4,a4,1,0.17437527511783096
851,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a4,a4,1,0.16892230853093299
851,partial_ignorance_conflict,dempster,max_belief,a4,a4,1,nan
851,partial_ignorance_conflict,dempster,max_plausibility,a4,a4,1,nan
851,partial_ignorance_conflict,dempster,min_belief_interval_distance,a4,a4,1,nan
851,partial_ignorance_conflict,pcr6,betp,a4,a4,1,0.31685635664535616
851,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.22705650427016544
851,partial_ignorance_conflict,pcr6,max_belief,a4,a4,1,nan
851,partial_ignorance_conflict,pcr6,max_plausibility,a4,a4,1,nan
851,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a4,a4,1,nan
851,partial_ignorance_conflict,pcr6_plus,betp,a4,a4,1,0.2719172556667468
851,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.2504239517862446
851,partial_ignorance_conflict,pcr6_plus,max_belief,a4,a4,1,nan
851,partial_ignorance_conflict,pcr6_plus,max_plausibility,a4,a4,1,nan
851,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
851,vacuous_source_injection,dempster,betp,a4,a4,1,0.17437527511783096
851,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.16892230853093299
851,vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
851,vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
851,vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
851,vacuous_source_injection,pcr6,betp,a4,a4,1,0.4127641212868895
851,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.1940590545562782
851,vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
851,vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
851,vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
851,vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.2719172556667468
851,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.2504239517862446
